origin_policy,heldout_protocol,boundary,model,outer_fold,participants,raw_point_coverage,raw_high_hr_coverage,raw_mean_width_bpm,simultaneous_120s_coverage,simultaneous_120s_mean_width_bpm,pointwise_30s_coverage,pointwise_30s_mean_width_bpm,pointwise_60s_coverage,pointwise_60s_mean_width_bpm,pointwise_120s_coverage,pointwise_120s_mean_width_bpm
evaluation_stride,AEROBIC,joint_user_activity,tcn,1,,0.9739583333333334,0.9431166347992352,52.4614350519382,0.9791666666666666,110.76713765100683,0.9895833333333334,60.31791604011421,0.9895833333333334,84.16031743356349,0.9791666666666666,126.76190106575123
evaluation_stride,AEROBIC,joint_user_activity,pk_ssm,2,,0.8646727111897391,0.6935210397635911,60.804680774940856,0.9824561403508771,149.67115437699192,1.0,79.63332180893705,0.9736842105263158,102.79464862209726,0.9824561403508771,164.50457811581398
evaluation_stride,AEROBIC,joint_user_activity,tcn,2,,0.9503009975920192,0.9300528333160676,65.50480790854155,0.9649122807017544,137.24012559257906,0.9912280701754387,91.43903496680282,0.9736842105263158,118.03942300053464,0.9824561403508771,175.00154137280126
evaluation_stride,AEROBIC,joint_user_activity,pk_ssm,3,,0.9854761904761904,1.0,68.58929488630649,1.0,123.3838946364121,0.9789473684210526,59.891276467007565,0.9894736842105264,73.7528430106589,1.0,153.71917906698135
evaluation_stride,AEROBIC,joint_user_activity,tcn,3,,0.9904385964912281,1.0,64.71071910962995,0.9894736842105264,109.50279897449204,0.9789473684210526,52.73664575619666,0.9894736842105264,60.69160316224837,1.0,131.74266238737775
evaluation_stride,AEROBIC,joint_user_activity,pk_ssm,4,,0.7906629554655872,0.5939439144538223,47.84527122811726,1.0,210.56931675473373,0.9880952380952381,109.45360885819585,0.9880952380952381,183.09446325034943,1.0,228.85909752029627
evaluation_stride,AEROBIC,joint_user_activity,tcn,4,,0.9758503986478814,0.8632875262929359,60.701496880851124,1.0,162.06811041564018,0.9927536231884058,57.62059275121285,0.9761904761904763,74.64496878765968,1.0,159.26267655098653
evaluation_stride,ANAEROBIC,source_user,pk_ssm,0,,0.9188255857898715,1.0,43.784564888705674,1.0,131.3671643506107,1.0,87.46453631727125,0.9659863945578231,82.51216622704787,0.9597505668934241,82.51672288347699
evaluation_stride,ANAEROBIC,source_user,tcn,0,,0.916765873015873,1.0,40.36369719864724,0.937641723356009,67.90283048528961,0.9716553287981861,51.49874718639925,0.917233560090703,46.52950411663427,0.927437641723356,62.23332219191981
evaluation_stride,ANAEROBIC,source_user,pk_ssm,1,,0.9596392322954822,0.9615014436958613,40.28810773577992,0.9895833333333334,237.831497291413,0.9895833333333334,157.3788955892395,0.9895833333333334,162.58298692743463,0.9895833333333334,156.46318458731395
evaluation_stride,ANAEROBIC,source_user,tcn,1,,0.6258146367521368,0.42967876959647566,9.329197318742173,0.9895833333333334,138.06490555519986,0.9895833333333334,77.20772376839456,0.9895833333333334,129.21165944122677,0.9791666666666666,118.2344392104911
evaluation_stride,ANAEROBIC,source_user,pk_ssm,2,,0.894468339967566,0.9465066120473282,42.77567671107584,1.0,173.5507683382827,1.0,109.45536242645629,1.0,175.8097114164512,1.0,182.22332647465456
evaluation_stride,ANAEROBIC,source_user,tcn,2,,0.8860440521237735,0.9068694948770673,34.4665981458857,0.9912280701754387,130.86533387353833,1.0,78.29231457594871,0.9912280701754387,120.25080725859496,0.9912280701754387,138.42233320195132
evaluation_stride,ANAEROBIC,source_user,pk_ssm,3,,0.9367042606516292,1.0,45.16273649017121,0.9751879699248122,93.06614426701533,0.9857142857142858,63.04379427346822,0.9894736842105264,96.36976973303231,0.9714285714285715,97.12028465972205
evaluation_stride,ANAEROBIC,source_user,tcn,3,,0.9324999999999999,1.0,40.22974548231178,1.0,101.68510497497127,1.0,67.136595913063,0.9894736842105264,91.3155645349349,0.9857142857142858,121.29531596416389
